v,imgt,species,added,
TCRAV08-01,TRAV8-1*01,Homo_sapiens,NA,
TCRAV08-02,TRAV8-2*01,Homo_sapiens,NA,
TCRAV08-03,TRAV8-3*01,Homo_sapiens,NA,
TCRAV08-04,TRAV8-4*01,Homo_sapiens,NA,
TCRAV08-06,TRAV8-6*01,Homo_sapiens,NA,
TCRAV08-07,TRAV8-7*01,Homo_sapiens,NA,
TCRAV09-01,TRAV9-1*01,Homo_sapiens,NA,
TCRAV09-02,TRAV9-2*01,Homo_sapiens,NA,
TRBV2-2,TRBV2*02,Homo_sapiens,NA,
TRBV1-1:01,TRBV1*01,Homo_sapiens,NA,
TRBV1-01,TRBV1*01,Homo_sapiens,NA,
TRBV1-1,TRBV1*01,Homo_sapiens,NA,
TCRBV01,TRBV1*01,Homo_sapiens,NA,
TRBV1-2,TRBV1*01,Homo_sapiens,NA,
TRBV1-02,TRBV1*01,Homo_sapiens,NA,
TRBV1-4:01,TRBV1*01,Homo_sapiens,NA,
TRBV1-04,TRBV1*01,Homo_sapiens,NA,
TRBV1-05,TRBV1*01,Homo_sapiens,NA,
TRBV1-1*01,TRBV1*01,Homo_sapiens,NA,
TRBV10,TRBV10-1*01,Homo_sapiens,NA,
TRBV10-01,TRBV10-1*01,Homo_sapiens,NA,
TCRBV10-01,TRBV10-1*01,Homo_sapiens,NA,
TRBV10-02,TRBV10-2*01,Homo_sapiens,NA,
TCRBV10-02,TRBV10-2*01,Homo_sapiens,NA,
TRBV10-03*01,TRBV10-3*01,Homo_sapiens,NA,
TRBV10-03,TRBV10-3*01,Homo_sapiens,NA,
TCRBV10-03,TRBV10-3*01,Homo_sapiens,NA,
TRBV11,TRBV11-1*01,Homo_sapiens,NA,
TRBV11-01,TRBV11-1*01,Homo_sapiens,NA,
TCRBV11-01,TRBV11-1*01,Homo_sapiens,NA,
TRBV11-02*02,TRBV11-2*01,Homo_sapiens,NA,
TRBV11-02,TRBV11-2*01,Homo_sapiens,NA,
TCRBV11-02,TRBV11-2*01,Homo_sapiens,NA,
TRBV11-03,TRBV11-3*01,Homo_sapiens,NA,
TCRBV11-03,TRBV11-3*01,Homo_sapiens,NA,
TRBV12,TRBV12-1*01,Homo_sapiens,NA,
TRBV12-01,TRBV12-1*01,Homo_sapiens,NA,
TCRBV12-01,TRBV12-1*01,Homo_sapiens,NA,
TCRBV12-02,TRBV12-2*01,Homo_sapiens,NA,
TRBV12-02,TRBV12-2*01,Homo_sapiens,NA,
TRBV12-03,TRBV12-3*01,Homo_sapiens,NA,
TCRBV12-03,TRBV12-3*01,Homo_sapiens,NA,
"TRBV12-3,12-4",TRBV12-3*01,Homo_sapiens,NA,
TRBV12-3/12-4,TRBV12-3*01,Homo_sapiens,NA,
TRBV12-03/4,TRBV12-3*01,Homo_sapiens,NA,
TRBV12-03/4,,TRBV12-3*01,Homo_sapiens,NA
TRBV12-3:01,TRBV12-3*01,Homo_sapiens,NA,
TRBV12-04,TRBV12-4*01,Homo_sapiens,NA,
TCRBV12-04,TRBV12-4*01,Homo_sapiens,NA,
TRBV12-05,TRBV12-5*01,Homo_sapiens,NA,
TCRBV12-05,TRBV12-5*01,Homo_sapiens,NA,
TRBV13-01,TRBV13*01,Homo_sapiens,NA,
TRBV13-1,TRBV13*01,Homo_sapiens,NA,
TRBV13-3,TRBV13*01,Homo_sapiens,NA,
TCRBV13-03,TRBV13*01,Homo_sapiens,NA,
TRBV13-1*01,TRBV13*01,Homo_sapiens,NA,
TCRBV13,TRBV13*01,Homo_sapiens,NA,
TRBV13-2*01,TRBV13*02,Homo_sapiens,NA,
TRBV13-2,TRBV13*02,Homo_sapiens,NA,
TCRBV13-02,TRBV13*02,Homo_sapiens,NA,
TRBV13-1*02,TRBV13*02,Homo_sapiens,NA,
TRBV14:01,TRBV14*01,Homo_sapiens,NA,
TRBV14-01,TRBV14*01,Homo_sapiens,NA,
TRBV14-1,TRBV14*01,Homo_sapiens,NA,
TCRBV14-1,TRBV14*01,Homo_sapiens,NA,
TRBV14-1*01,TRBV14*01,Homo_sapiens,NA,
TCRBV14,TRBV14*01,Homo_sapiens,NA,
TRBV15-01,TRBV15*01,Homo_sapiens,NA,
TCRBV15,TRBV15*01,Homo_sapiens,NA,
TRBV15-1,TRBV15*01,Homo_sapiens,NA,
TRBV15-01*01,TRBV15*01,Homo_sapiens,NA,
TRBV15-1*01,TRBV15*01,Homo_sapiens,NA,
TRBV15-02,TRBV15*02,Homo_sapiens,NA,
TCRBV16-1,TRBV16*01,Homo_sapiens,NA,
TRBV16-1,TRBV16*01,Homo_sapiens,NA,
TCRBV16,TRBV16*01,Homo_sapiens,NA,
TRBV16-03,TRBV16*03,Homo_sapiens,NA,
TCRBV17,TRBV17*01,Homo_sapiens,NA,
TRBV17-1*01,TRBV17*01,Homo_sapiens,NA,
TCRB17-1,TRBV17*01,Homo_sapiens,NA,
TRBV17:01,TRBV17*01,Homo_sapiens,NA,
TRBV18-1,TRBV18*01,Homo_sapiens,NA,
TRBV18-1*01,TRBV18*01,Homo_sapiens,NA,
TRBV18-01,TRBV18*01,Homo_sapiens,NA,
TCRBV18,TRBV18*01,Homo_sapiens,NA,
TRBV19:01,TRBV19*01,Homo_sapiens,NA,
TRBV19-01,TRBV19*01,Homo_sapiens,NA,
TRBV19-1,TRBV19*01,Homo_sapiens,NA,
TCRBV19,TRBV19*01,Homo_sapiens,NA,
TRBV19:02,TRBV19*02,Homo_sapiens,NA,
TCRBV02,TRBV2*01,Homo_sapiens,NA,
TRBV2-01,TRBV2*01,Homo_sapiens,NA,
"TRBV2-1,",TRBV2*01,Homo_sapiens,NA,
TRBV2-1/TRBV2-2/TRBV2-3,TRBV2*01,Homo_sapiens,NA,
TRBV2-1/TRBV2-2,TRBV2*01,Homo_sapiens,NA,
TRBV2-1/TRBV2-3,TRBV2*01,Homo_sapiens,NA,
TRBV2-1*01,TRBV2*01,Homo_sapiens,NA,
TRBV2-1,TRBV2*01,Homo_sapiens,NA,
TRBV02,TRBV2*01,Homo_sapiens,NA,
TRBV04,TRBV2*01,Homo_sapiens,NA,
TRBV-2,TRBV2*01,Homo_sapiens,NA,
TRBV2-1:01,TRBV2*01,Homo_sapiens,NA,
TRBV2-2:01,TRBV2*02,Homo_sapiens,NA,
TRBV2-6:01,TRBV2*01,Homo_sapiens,NA,
TRBV2-7:01,TRBV2*01,Homo_sapiens,NA,
TRBV20,TRBV20-1*01,Homo_sapiens,NA,
TRBV20-01,TRBV20-1*01,Homo_sapiens,NA,
TCRBV20-01,TRBV20-1*01,Homo_sapiens,NA,
TRBV21,TRBV21-1*01,Homo_sapiens,NA,
TRBV21-01,TRBV21-1*01,Homo_sapiens,NA,
TCRBV21-01,TRBV21-1*01,Homo_sapiens,NA,
TRBV22:01,TRBV22-1*01,Homo_sapiens,NA,
TRBV23,TRBV23-1*01,Homo_sapiens,NA,
TRBV23/DV6:01,TRBV23-1*01,Homo_sapiens,NA,
TRBV23-01,TRBV23-1*01,Homo_sapiens,NA,
TCRBV23-01,TRBV23-1*01,Homo_sapiens,NA,
TRBV24,TRBV24-1*01,Homo_sapiens,NA,
TCRBV24-01,TRBV24-1*01,Homo_sapiens,NA,
TRBV24-01,TRBV24-1*01,Homo_sapiens,NA,
TRBV25,TRBV25-1*01,Homo_sapiens,NA,
TRBV25-01,TRBV25-1*01,Homo_sapiens,NA,
TRBV25:01,TRBV25-1*01,Homo_sapiens,NA,
TCRBV25-01,TRBV25-1*01,Homo_sapiens,NA,
TCRBV26,TRBV26*01,Homo_sapiens,NA,
TRBV26-1:01,TRBV26*01,Homo_sapiens,NA,
TRBV26-2:01,TRBV26*01,Homo_sapiens,NA,
TRBV26-1*01,TRBV26*01,Homo_sapiens,NA,
TRBV26-1:03,TRBV26*01,Homo_sapiens,NA,
TRBV26-1,TRBV26*01,Homo_sapiens,NA,
TRBV27-1,TRBV27*01,Homo_sapiens,NA,
TRBV27-1*01,TRBV27*01,Homo_sapiens,NA,
TRBV27:01,TRBV27*01,Homo_sapiens,NA,
TCRBV27,TRBV27*01,Homo_sapiens,NA,
TRBV28-1,TRBV28*01,Homo_sapiens,NA,
TRBV28-1*01,TRBV28*01,Homo_sapiens,NA,
TRBV28-01*01,TRBV28*01,Homo_sapiens,NA,
TRBV28:01,TRBV28*01,Homo_sapiens,NA,
TRBV28-01,TRBV28*01,Homo_sapiens,NA,
TCRBV28,TRBV28*01,Homo_sapiens,NA,
TRBV29,TRBV29-1*01,Homo_sapiens,NA,
TRBV29-01,TRBV29-1*01,Homo_sapiens,NA,
TRBV29-1:01,TRBV29-1*01,Homo_sapiens,NA,
TCRBV29-01,TRBV29-1*01,Homo_sapiens,NA,
TRBV29/DV5:01,TRBV29-1*01,Homo_sapiens,NA,
TRBV3-1:01,TRBV3-1*01,Homo_sapiens,NA,
TRBV-3,TRBV3-1*01,Homo_sapiens,NA,
TRBV03,TRBV3-1*01,Homo_sapiens,NA,
TRBV3-1/03-2,TRBV3-1*01,Homo_sapiens,NA,
TRBV3-1/3-2,TRBV3-1*01,Homo_sapiens,NA,
TRBV3,TRBV3-1*01,Homo_sapiens,NA,
TRBV3:01,TRBV3-1*01,Homo_sapiens,NA,
TRBV3-01,TRBV3-1*01,Homo_sapiens,NA,
TCRBV03-01,TRBV3-1*01,Homo_sapiens,NA,
TCRBV03-02,TRBV3-2*01,Homo_sapiens,NA,
TRBV30-01*01,TRBV30*01,Homo_sapiens,NA,
TRBV30-1*01,TRBV30*01,Homo_sapiens,NA,
TRBV30-01,TRBV30*01,Homo_sapiens,NA,
TRBV30-1,TRBV30*01,Homo_sapiens,NA,
TCRBV30,TRBV30*01,Homo_sapiens,NA,
TRBV30-05,TRBV30*05,Homo_sapiens,NA,
TRAV36*01,TRAV36/DV7*01,Homo_sapiens,NA,
TRBV-4,TRBV4-1*01,Homo_sapiens,NA,
TRBV4,TRBV4-1*01,Homo_sapiens,NA,
TRBV4:01,TRBV4-1*01,Homo_sapiens,NA,
TRBV4-01,TRBV4-1*01,Homo_sapiens,NA,
TRBV04-01*01,TRBV4-1*01,Homo_sapiens,NA,
TRBV4*01,TRBV4-1*01,Homo_sapiens,NA,
TCRBV04-01,TRBV4-1*01,Homo_sapiens,NA,
TCRBV04-02,TRBV4-2*01,Homo_sapiens,NA,
TRBV4-02,TRBV4-2*01,Homo_sapiens,NA,
TRBV4-2:01,TRBV4-2*01,Homo_sapiens,NA,
TRBV4-3:01,TRBV4-3*01,Homo_sapiens,NA,
TRBV4-03,TRBV4-3*01,Homo_sapiens,NA,
TRBV04-03*01,TRBV4-3*01,Homo_sapiens,NA,
TCRBV04-03,TRBV4-3*01,Homo_sapiens,NA,
TCRBV05-01,TRBV5-1*01,Homo_sapiens,NA,
TRBV5-01,TRBV5-1*01,Homo_sapiens,NA,
TRBV05,TRBV5-1*01,Homo_sapiens,NA,
TRBV-5,TRBV5-1*01,Homo_sapiens,NA,
TRBV5,TRBV5-1*01,Homo_sapiens,NA,
TRBV05-01*01,TRBV5-1*01,Homo_sapiens,NA,
TRBV5-02,TRBV5-1*02,Homo_sapiens,NA,
TRBV5-2*01,TRBV5-1*02,Homo_sapiens,NA,
TCRBV05-03,TRBV5-3*01,Homo_sapiens,NA,
TRBV05-04*01,TRBV5-4*01,Homo_sapiens,NA,
TRBV5-04,TRBV5-4*01,Homo_sapiens,NA,
TCRBV05-04,TRBV5-4*01,Homo_sapiens,NA,
TRBV5-05,TRBV5-5*01,Homo_sapiens,NA,
TRBV5-5:01,TRBV5-5*01,Homo_sapiens,NA,
TCRBV05-05,TRBV5-5*01,Homo_sapiens,NA,
TRBV05-06*01,TRBV5-6*01,Homo_sapiens,NA,
TRBV5-6:01,TRBV5-6*01,Homo_sapiens,NA,
TRBV5-06,TRBV5-6*01,Homo_sapiens,NA,
TCRBV05-06,TRBV5-6*01,Homo_sapiens,NA,
TCRBV5-6,TRBV5-6*01,Homo_sapiens,NA,
TRBV5-07,TRBV5-7*01,Homo_sapiens,NA,
TCRBV05-07,TRBV5-7*01,Homo_sapiens,NA,
TRBV5-08,TRBV5-8*01,Homo_sapiens,NA,
TRBV5-8:01,TRBV5-8*01,Homo_sapiens,NA,
TCRBV05-08,TRBV5-8*01,Homo_sapiens,NA,
TRBV6-1:01,TRBV6-1*01,Homo_sapiens,NA,
TRBV-6,TRBV6-1*01,Homo_sapiens,NA,
TRBV6,TRBV6-1*01,Homo_sapiens,NA,
TRBV06,TRBV6-1*01,Homo_sapiens,NA,
TRBV6-01,TRBV6-1*01,Homo_sapiens,NA,
TRBV6-1/6-5/6-6,TRBV6-1*01,Homo_sapiens,NA,
TCRBV06-01,TRBV6-1*01,Homo_sapiens,NA,
TRBV6-02/6-03,TRBV6-2*01,Homo_sapiens,NA,
TRBV6-02/TRBV6-03,TRBV6-2*01,Homo_sapiens,NA,
TRBV6-2/06-3,TRBV6-2*01,Homo_sapiens,NA,
TRBV6-2:01,TRBV6-2*01,Homo_sapiens,NA,
TRBV6-02,TRBV6-2*01,Homo_sapiens,NA,
TCRBV06-02,TRBV6-2*01,Homo_sapiens,NA,
TRBV,6-2*01/TRBV6-3*01,TRBV6-2*01,Homo_sapiens,NA
"TRBV6-2,6-3",TRBV6-2*01,Homo_sapiens,NA,
TRBV6-02/3,TRBV6-2*01,Homo_sapiens,NA,
TRBV6-2/6-3,TRBV6-2*01,Homo_sapiens,NA,
TRBV6-03,TRBV6-3*01,Homo_sapiens,NA,
TCRBV6-3,TRBV6-3*01,Homo_sapiens,NA,
TCRBV06-03,TRBV6-3*01,Homo_sapiens,NA,
TRBV6-04,TRBV6-4*01,Homo_sapiens,NA,
TCRBV06-04,TRBV6-4*01,Homo_sapiens,NA,
TRBV6-05,TRBV6-5*01,Homo_sapiens,NA,
TRBV6-5:01,TRBV6-5*01,Homo_sapiens,NA,
TRBV06-05,TRBV6-5*01,Homo_sapiens,NA,
TCRBV06-05,TRBV6-5*01,Homo_sapiens,NA,
TRBV6-6:01,TRBV6-6*01,Homo_sapiens,NA,
TRBV6-06,TRBV6-6*01,Homo_sapiens,NA,
TCRBV06-06,TRBV6-6*01,Homo_sapiens,NA,
TRBV6-07,TRBV6-7*01,Homo_sapiens,NA,
TCRBV06-07,TRBV6-7*01,Homo_sapiens,NA,
TCRBV06-08,TRBV6-8*01,Homo_sapiens,NA,
TRBV6-09,TRBV6-9*01,Homo_sapiens,NA,
TCRBV06-09,TRBV6-9*01,Homo_sapiens,NA,
TRBV-7,TRBV7-1*01,Homo_sapiens,NA,
TRBV07,TRBV7-1*01,Homo_sapiens,NA,
TRBV7,TRBV7-1*01,Homo_sapiens,NA,
TCRBV07-01,TRBV7-1*01,Homo_sapiens,NA,
TRBV07-02*01,TRBV7-2*01,Homo_sapiens,NA,
TRBV7-2*,TRBV7-2*01,Homo_sapiens,NA,
TRBV7-02,TRBV7-2*01,Homo_sapiens,NA,
TCRBV07-02,TRBV7-2*01,Homo_sapiens,NA,
TRBV7-03,TRBV7-3*01,Homo_sapiens,NA,
TRBV7-3:01,TRBV7-3*01,Homo_sapiens,NA,
TCRBV07-03,TRBV7-3*01,Homo_sapiens,NA,
TRBV7-04,TRBV7-4*01,Homo_sapiens,NA,
TCRBV07-04,TRBV7-4*01,Homo_sapiens,NA,
TRBV7-5*01,TRBV7-6*01,Homo_sapiens,NA,
TRBV7-5,TRBV7-6*01,Homo_sapiens,NA,
TRBV7-06,TRBV7-6*01,Homo_sapiens,NA,
TCRBV07-06,TRBV7-6*01,Homo_sapiens,NA,
TRBV7-07,TRBV7-7*01,Homo_sapiens,NA,
TCRBV07-07,TRBV7-7*01,Homo_sapiens,NA,
TRBV7-8:01,TRBV7-8*01,Homo_sapiens,NA,
TRBV7-08,TRBV7-8*01,Homo_sapiens,NA,
TCRBV07-08,TRBV7-8*01,Homo_sapiens,NA,
TRBV07-09,TRBV7-9*01,Homo_sapiens,NA,
TRBV7-09,TRBV7-9*01,Homo_sapiens,NA,
TCRBV07-09,TRBV7-9*01,Homo_sapiens,NA,
TRBV09-01,TRBV9*01,Homo_sapiens,NA,
TRBV9-1,TRBV9*01,Homo_sapiens,NA,
TRBV-9,TRBV9*01,Homo_sapiens,NA,
TRBV09,TRBV9*01,Homo_sapiens,NA,
TRBV9-01,TRBV9*01,Homo_sapiens,NA,
TCRBV09,TRBV9*01,Homo_sapiens,NA,
TRBV9-02*01,TRBV9*02,Homo_sapiens,NA,
TRBV9-03,TRBV9*03,Homo_sapiens,NA,
TCRBV12-3,TRBV12-3*01,Homo_sapiens,NA,
TCRDV01,TRDV1*01,Homo_sapiens,NA,
TCRDV02,TRDV2*01,Homo_sapiens,NA,
TCRDV03,TRDV3*01,Homo_sapiens,NA,
TCRGV01,TRGV1*01,Homo_sapiens,NA,
TCRGV10,TRGV10*01,Homo_sapiens,NA,
TCRGV11,TRGV11*01,Homo_sapiens,NA,
TCRGV02,TRGV2*01,Homo_sapiens,NA,
TCRGV03,TRGV3*01,Homo_sapiens,NA,
TCRGV04,TRGV4*01,Homo_sapiens,NA,
TCRGV05,TRGV5*01,Homo_sapiens,NA,
TCRGV08,TRGV8*01,Homo_sapiens,NA,
TCRGV09,TRGV9*01,Homo_sapiens,NA,
TCRAV01-X,TRAV1-1*01,Homo_sapiens,NA,
TCRAV12-X,TRAV12-1*01,Homo_sapiens,NA,
TCRAV13-X,TRAV13-1*01,Homo_sapiens,NA,
TCRAV26-X,TRAV26-1*01,Homo_sapiens,NA,
TCRAV38-X,TRAV38-1*01,Homo_sapiens,NA,
TCRAV08-X,TRAV8-1*01,Homo_sapiens,NA,
TCRAV09-X,TRAV9-1*01,Homo_sapiens,NA,
TCRBV10-X,TRBV10-1*01,Homo_sapiens,NA,
TCRBV11-X,TRBV11-1*01,Homo_sapiens,NA,
TCRBV12-X,TRBV12-1*01,Homo_sapiens,NA,
TCRBV20-X,TRBV20-1*01,Homo_sapiens,NA,
TCRBV21-X,TRBV21-1*01,Homo_sapiens,NA,
TCRBV23-X,TRBV23-1*01,Homo_sapiens,NA,
TCRBV24-X,TRBV24-1*01,Homo_sapiens,NA,
TCRBV25-X,TRBV25-1*01,Homo_sapiens,NA,
TCRBV29-X,TRBV29-1*01,Homo_sapiens,NA,
TCRBV03-X,TRBV3-1*01,Homo_sapiens,NA,
TCRBV04-X,TRBV4-1*01,Homo_sapiens,NA,
TCRBV05-X,TRBV5-1*01,Homo_sapiens,NA,
TCRBV06-X,TRBV6-1*01,Homo_sapiens,NA,
TCRBV07-X,TRBV7-1*01,Homo_sapiens,NA,
TRA1-2,TRAV1-2*01,Homo_sapiens,NA,
TRAV1-01,TRAV1-1*01,Homo_sapiens,NA,
TRAV1,TRAV1-1*01,Homo_sapiens,NA,
TRAV1-4,TRAV1-1*01,Homo_sapiens,NA,
TRAV-2,TRAV2*01,Homo_sapiens,NA,
TRAV2-1*01,TRAV2*01,Homo_sapiens,NA,
TRAV2-2,TRAV2*02,Homo_sapiens,NA,
TRAV2-3,TRAV2*01,Homo_sapiens,NA,
TRAV3:01,TRAV3*01,Homo_sapiens,NA,
TRAV3-1,TRAV3*01,Homo_sapiens,NA,
TRAV4N-4*01,TRAV4*01,Homo_sapiens,NA,
TRAV4-1,TRAV4*01,Homo_sapiens,NA,
TRAV5-1,TRAV5*01,Homo_sapiens,NA,
TRAV7S2,TRAV7*01,Homo_sapiens,NA,
TRAV8S2,TRAV8-1*01,Homo_sapiens,NA,
TRAV8,TRAV8-1*01,Homo_sapiens,NA,
TRAV8-2/8-4,TRAV8-2*01,Homo_sapiens,NA,
TRAV08-2,TRAV8-2*01,Homo_sapiens,NA,
TRAV8-2:01,TRAV8-2*01,Homo_sapiens,NA,
TRAV9,TRAV9-2*01,Homo_sapiens,NA,
TRAV09-2,TRAV9-2*01,Homo_sapiens,NA,
TRAV9-5,TRAV9-1*01,Homo_sapiens,NA,
TRAV12,TRAV12-1*01,Homo_sapiens,NA,
TRAV12-01,TRAV12-1*01,Homo_sapiens,NA,
TRAV13-01,TRAV13-1*01,Homo_sapiens,NA,
TRAV13,TRAV13-1*01,Homo_sapiens,NA,
TRAV14-01,TRAV14/DV4*01,Homo_sapiens,NA,
TRAV14,TRAV14/DV4*01,Homo_sapiens,NA,
TRAV14-1*01,TRAV14/DV4*01,Homo_sapiens,NA,
TRAV14-1,TRAV14/DV4*01,Homo_sapiens,NA,
TRAV14-9,TRAV14/DV4*01,Homo_sapiens,NA,
TRAV14-3,TRAV14/DV4*01,Homo_sapiens,NA,
TRAV14-15,TRAV14/DV4*01,Homo_sapiens,NA,
TRAV14-19,TRAV14/DV4*01,Homo_sapiens,NA,
TRAV14-10,TRAV14/DV4*01,Homo_sapiens,NA,
TRAV14-2,TRAV14/DV4*02,Homo_sapiens,NA,
TRAV17-1*01,TRAV17*01,Homo_sapiens,NA,
TRAV19-01*01,TRAV19*01,Homo_sapiens,NA,
TRAV20-01,TRAV20*01,Homo_sapiens,NA,
TRAV20-1,TRAV20*01,Homo_sapiens,NA,
TRAV21-01,TRAV21*01,Homo_sapiens,NA,
TRAV21-1,TRAV21*01,Homo_sapiens,NA,
TRAV21-2,TRAV21*02,Homo_sapiens,NA,
TRAV23,TRAV23/DV6*01,Homo_sapiens,NA,
TRAV24-1,TRAV24*01,Homo_sapiens,NA,
TRAV24-01*01,TRAV24*01,Homo_sapiens,NA,
TRAV24:01,TRAV24*01,Homo_sapiens,NA,
TRAV24:02,TRAV24*01,Homo_sapiens,NA,
TRAV24:01/TRAV24:02,TRAV24*01,Homo_sapiens,NA,
"TRAV24:01,",TRAV24*01,Homo_sapiens,NA,
TRAV25-01*01,TRAV25*01,Homo_sapiens,NA,
TRAV25,F,TRAV25*01,Homo_sapiens,NA
TRAV25:01,TRAV25*01,Homo_sapiens,NA,
TRAV251,TRAV25*01,Homo_sapiens,NA,
TRAV26,TRAV26-1*01,Homo_sapiens,NA,
TRAV26-01,TRAV26-1*01,Homo_sapiens,NA,
TRAV27-01*01,TRAV27*01,Homo_sapiens,NA,
TRAV29,TRAV29/DV5*01,Homo_sapiens,NA,
TRAV29*01,TRAV29/DV5*01,Homo_sapiens,NA,
TRAV29-01,TRAV29/DV5*01,Homo_sapiens,NA,
TRAV35-1,TRAV35*01,Homo_sapiens,NA,
36/DV7*01,TRAV36/DV7*01,Homo_sapiens,NA,
TRAV36,TRAV36/DV7*01,Homo_sapiens,NA,
TRAV38,TRAV38-1*01,Homo_sapiens,NA,
TRAV38-2,TRAV38-2/DV8*01,Homo_sapiens,NA,
TRAV38-2/DV8-1,TRAV38-2/DV8*01,Homo_sapiens,NA,
TRAV38-2*01,TRAV38-2/DV8*01,Homo_sapiens,NA,
TRAV39-01*01,TRAV39*01,Homo_sapiens,NA,
TRAV41,F,TRAV41*01,Homo_sapiens,NA
TRAV41:01,TRAV41*01,Homo_sapiens,NA,
TCRAV10-01,TRAV10*01,Homo_sapiens,NA,
TCRAV11-01,TRAV11*01,Homo_sapiens,NA,
TCRAV16-01,TRAV16*01,Homo_sapiens,NA,
TCRAV17-01,TRAV17*01,Homo_sapiens,NA,
TCRAV18-01,TRAV18*01,Homo_sapiens,NA,
TCRAV19-01,TRAV19*01,Homo_sapiens,NA,
TCRAV02-01,TRAV2*01,Homo_sapiens,NA,
TCRAV20-01,TRAV20*01,Homo_sapiens,NA,
TCRAV21-01,TRAV21*01,Homo_sapiens,NA,
TCRAV22-01,TRAV22*01,Homo_sapiens,NA,
TCRAV24-01,TRAV24*01,Homo_sapiens,NA,
TCRAV25-01,TRAV25*01,Homo_sapiens,NA,
TCRAV27-01,TRAV27*01,Homo_sapiens,NA,
TCRAV03-01,TRAV3*01,Homo_sapiens,NA,
TCRAV30-01,TRAV30*01,Homo_sapiens,NA,
TCRAV34-01,TRAV34*01,Homo_sapiens,NA,
TCRAV35-01,TRAV35*01,Homo_sapiens,NA,
TCRAV39-01,TRAV39*01,Homo_sapiens,NA,
TCRAV04-01,TRAV4*01,Homo_sapiens,NA,
TCRAV40-01,TRAV40*01,Homo_sapiens,NA,
TCRAV41-01,TRAV41*01,Homo_sapiens,NA,
TCRAV05-01,TRAV5*01,Homo_sapiens,NA,
TCRAV06-01,TRAV6*01,Homo_sapiens,NA,
TCRAV07-01,TRAV7*01,Homo_sapiens,NA,
TCRBV01-01,TRBV1*01,Homo_sapiens,NA,
TCRBV13-01,TRBV13*01,Homo_sapiens,NA,
TCRBV14-01,TRBV14*01,Homo_sapiens,NA,
TCRBV15-01,TRBV15*01,Homo_sapiens,NA,
TCRBV16-01,TRBV16*01,Homo_sapiens,NA,
TCRBV17-01,TRBV17*01,Homo_sapiens,NA,
TCRBV18-01,TRBV18*01,Homo_sapiens,NA,
TCRBV19-01,TRBV19*01,Homo_sapiens,NA,
TCRBV02-01,TRBV2*01,Homo_sapiens,NA,
TCRBV26-01,TRBV26*01,Homo_sapiens,NA,
TCRBV27-01,TRBV27*01,Homo_sapiens,NA,
TCRBV28-01,TRBV28*01,Homo_sapiens,NA,
TCRBV30-01,TRBV30*01,Homo_sapiens,NA,
TCRBV09-01,TRBV9*01,Homo_sapiens,NA,
TCRDV01-01,TRDV1*01,Homo_sapiens,NA,
TCRDV02-01,TRDV2*01,Homo_sapiens,NA,
TCRDV03-01,TRDV3*01,Homo_sapiens,NA,
TCRGV01-01,TRGV1*01,Homo_sapiens,NA,
TCRGV10-01,TRGV10*01,Homo_sapiens,NA,
TCRGV11-01,TRGV11*01,Homo_sapiens,NA,
TCRGV02-01,TRGV2*01,Homo_sapiens,NA,
TCRGV03-01,TRGV3*01,Homo_sapiens,NA,
TCRGV04-01,TRGV4*01,Homo_sapiens,NA,
TCRGV05-01,TRGV5*01,Homo_sapiens,NA,
TCRGV08-01,TRGV8*01,Homo_sapiens,NA,
TCRGV09-01,TRGV9*01,Homo_sapiens,NA,
TCRAV14-01,TRAV14/DV4*01,Homo_sapiens,NA,
TCRAV23-01,TRAV23/DV6*01,Homo_sapiens,NA,
TCRAV29-01,TRAV29/DV5*01,Homo_sapiens,NA,
TCRAV38-02,TRAV38-2/DV8*01,Homo_sapiens,NA,
TCRAV36-01,TRAV36/DV7*01,Homo_sapiens,NA,
TCRGV05P-01,TRGV5P*01,Homo_sapiens,NA,
TCRAV01,TRAV1*01,Mus_musculus,NA,
TCRAV13-03,TRAV13-3*01,Mus_musculus,NA,
TCRAV13-05,TRAV13-5*01,Mus_musculus,NA,
TCRAV14-01,TRAV14-1*01,Mus_musculus,NA,
TCRAV14-02,TRAV14-2*01,Mus_musculus,NA,
TCRAV14-03,TRAV14-3*01,Mus_musculus,NA,
TCRAV03-01,TRAV3-1*01,Mus_musculus,NA,
TCRAV03-03,TRAV3-3*01,Mus_musculus,NA,
TCRAV03-04,TRAV3-4*01,Mus_musculus,NA,
TCRAV04-02,TRAV4-2*01,Mus_musculus,NA,
TCRAV04-03,TRAV4-3*01,Mus_musculus,NA,
TCRAV05-01,TRAV5-1*01,Mus_musculus,NA,
TCRAV05-02,TRAV5-2*01,Mus_musculus,NA,
TCRAV05-04,TRAV5-4*01,Mus_musculus,NA,
TCRAV06-01,TRAV6-1*01,Mus_musculus,NA,
TCRAV06-02,TRAV6-2*01,Mus_musculus,NA,
TCRAV06-03,TRAV6-3*01,Mus_musculus,NA,
TCRAV06-04,TRAV6-4*01,Mus_musculus,NA,
TCRAV06-05,TRAV6-5*01,Mus_musculus,NA,
TCRAV06-06,TRAV6-6*01,Mus_musculus,NA,
TCRAV07-01,TRAV7-1*01,Mus_musculus,NA,
TCRAV07-02,TRAV7-2*01,Mus_musculus,NA,
TCRAV07-03,TRAV7-3*01,Mus_musculus,NA,
TCRAV07-04,TRAV7-4*01,Mus_musculus,NA,
TCRAV07-05,TRAV7-5*01,Mus_musculus,NA,
